State,County,Total Cases,New Cases,Total Deaths,New Deaths,Date,Latitude,Longitude
Missouri,Shannon,290,3,6,0,2020-11-07,37.15772072,-91.40190382
Missouri,Shelby,121,2,1,0,2020-11-07,39.79742518,-92.07634971
Missouri,Stoddard,1027,22,15,0,2020-11-07,36.85571651,-89.9444155
Missouri,Stone,841,12,13,1,2020-11-07,36.75000327,-93.45256475
Missouri,Sullivan,426,7,3,0,2020-11-07,40.2099105,-93.11150106
Missouri,Taney,2057,55,36,0,2020-11-07,36.65465345,-93.04075153
Missouri,Texas,721,15,4,1,2020-11-07,37.31728859,-91.96564727
Missouri,Vernon,441,26,3,0,2020-11-07,37.8457799,-94.34127305
Missouri,Warren,738,14,2,0,2020-11-07,38.76529479,-91.16124662
Missouri,Washington,889,69,20,0,2020-11-07,37.96130078,-90.87948158
Missouri,Wayne,358,6,3,0,2020-11-07,37.11303869,-90.46001416
Missouri,Webster,1340,18,23,3,2020-11-07,37.2813734,-92.876329
Missouri,Worth,39,0,0,0,2020-11-07,40.47945588,-94.42328751
Missouri,Wright,644,5,9,0,2020-11-07,37.27029221,-92.46914488
Missouri,St. Louis,35219,626,897,2,2020-11-07,38.63770039999999,-90.4458375
Montana,Beaverhead,332,9,2,0,2020-11-07,45.13434354,-112.8984694
Montana,Big Horn,1534,22,40,0,2020-11-07,45.42335905,-107.492347
Montana,Blaine,404,6,8,0,2020-11-07,48.43175214,-108.9582723
Montana,Broadwater,111,4,0,0,2020-11-07,46.33277565,-111.4955813
Montana,Carbon,344,34,1,0,2020-11-07,45.22850116,-109.0274047
Montana,Carter,86,2,2,0,2020-11-07,45.5197966,-104.5395536
Montana,Cascade,2844,49,34,18,2020-11-07,47.30797024,-111.3467922
Montana,Chouteau,160,6,0,0,2020-11-07,47.88084126,-110.4353362
Montana,Custer,406,2,5,0,2020-11-07,46.25319932,-105.57375259999998
Montana,Daniels,57,2,3,0,2020-11-07,48.78420029,-105.54763429999998
Montana,Dawson,341,10,7,3,2020-11-07,47.26584855,-104.89444170000002
Montana,Deer Lodge,510,7,6,0,2020-11-07,46.05953325,-113.073353
Montana,Fallon,110,2,0,0,2020-11-07,46.33478338,-104.4183565
Montana,Fergus,303,7,2,0,2020-11-07,47.26331584,-109.2245206
Montana,Flathead,4195,235,27,0,2020-11-07,48.29575866,-114.0520569
Montana,Gallatin,4282,137,10,0,2020-11-07,45.54486106,-111.1692571
Montana,Garfield,31,0,0,0,2020-11-07,47.27545948,-107.0002351
Montana,Glacier,1103,-17,17,1,2020-11-07,48.70513576,-112.9934235
Montana,Golden Valley,16,0,0,0,2020-11-07,46.3816474,-109.1768522
Montana,Granite,83,0,0,0,2020-11-07,46.40605220000001,-113.4414186
Montana,Hill,1014,8,20,0,2020-11-07,48.62879827,-110.1129252
Montana,Jefferson,231,10,0,0,2020-11-07,46.14907081,-112.094396
Montana,Judith Basin,21,2,0,0,2020-11-07,47.04581276,-110.2660688
Montana,Lake,701,9,7,0,2020-11-07,47.64514965,-114.0898013
Montana,Lewis and Clark,1354,43,7,0,2020-11-07,47.12610041,-112.394698
Montana,Liberty,40,1,1,0,2020-11-07,48.56084317,-111.024307
Montana,Lincoln,385,15,6,0,2020-11-07,48.54265777,-115.4046155
Montana,McCone,71,0,0,0,2020-11-07,47.64469406,-105.7944994
Montana,Madison,249,10,1,0,2020-11-07,45.30080065,-111.9173017
Montana,Meagher,96,2,5,0,2020-11-07,46.59907074,-110.8898557
Montana,Mineral,17,0,0,0,2020-11-07,47.15283992,-115.0015239
Montana,Missoula,2873,106,27,1,2020-11-07,47.03728583,-113.92135079999998
Montana,Musselshell,150,10,2,0,2020-11-07,46.49684637,-108.39498
Montana,Park,324,11,0,0,2020-11-07,45.48965095,-110.52643940000002
Montana,Petroleum,5,1,0,0,2020-11-07,47.1182463,-108.2508876
Montana,Phillips,212,2,3,0,2020-11-07,48.25936577,-107.9128511
Montana,Pondera,198,-2,1,0,2020-11-07,48.22773388,-112.2252703
Montana,Powder River,74,3,5,0,2020-11-07,45.39617714,-105.636738
Montana,Powell,313,22,1,0,2020-11-07,46.85538891,-112.9359164
Montana,Prairie,36,0,0,0,2020-11-07,46.86048047,-105.379384
Montana,Ravalli,660,32,4,0,2020-11-07,46.08520862,-114.11891640000002
Montana,Richland,384,8,6,0,2020-11-07,47.78668011,-104.5610786
Montana,Roosevelt,1085,-3,31,0,2020-11-07,48.29607488,-105.0079268
Montana,Rosebud,895,4,21,0,2020-11-07,46.23397237,-106.72928799999998
Montana,Sanders,118,-2,2,0,2020-11-07,47.67657534,-115.1329916
Montana,Sheridan,132,21,0,0,2020-11-07,48.72085833,-104.503829
Montana,Silver Bow,785,-1,10,3,2020-11-07,45.90018933,-112.6620092
Montana,Stillwater,278,10,4,0,2020-11-07,45.67071407,-109.3950061
Montana,Sweet Grass,136,7,2,0,2020-11-07,45.81367654,-109.9425686
Montana,Teton,110,1,1,0,2020-11-07,47.83741052,-112.2410688
Montana,Toole,468,5,8,0,2020-11-07,48.65577551,-111.6942414
Montana,Treasure,24,0,1,0,2020-11-07,46.20973220000001,-107.2666516
Montana,Valley,446,13,5,0,2020-11-07,48.36435097,-106.6669635
Montana,Wheatland,76,0,3,0,2020-11-07,46.46652491,-109.8464636
Montana,Wibaux,47,0,0,0,2020-11-07,46.95925154,-104.2510927
Montana,Yellowstone,7688,136,97,0,2020-11-07,45.93955949,-108.2691486
Nebraska,Adams,1050,19,16,0,2020-11-07,40.52449420000001,-98.50117804
Nebraska,Antelope,210,6,1,0,2020-11-07,42.17695516,-98.0666283
Nebraska,Arthur,6,0,0,0,2020-11-07,41.56896142,-101.6959559
Nebraska,Banner,5,0,0,0,2020-11-07,41.54634427,-103.7114332
Nebraska,Blaine,6,1,0,0,2020-11-07,41.91311716,-99.97677845
Nebraska,Boone,203,6,0,0,2020-11-07,41.70759415,-98.06737183
Nebraska,Box Butte,338,13,1,0,2020-11-07,42.22079243,-103.0878834
Nebraska,Boyd,86,1,1,0,2020-11-07,42.8997274,-98.76486568
Nebraska,Brown,96,2,0,0,2020-11-07,42.43018907,-99.92904055
Nebraska,Buffalo,2316,31,19,0,2020-11-07,40.85486962,-99.07500296
Nebraska,Burt,219,13,1,0,2020-11-07,41.85056773,-96.32605633
Nebraska,Butler,347,13,2,0,2020-11-07,41.22703692,-97.13106306
Nebraska,Cass,716,24,5,0,2020-11-07,40.90899107,-96.13971217
Nebraska,Cedar,199,4,0,0,2020-11-07,42.5988851,-97.25311951
Nebraska,Chase,191,3,1,0,2020-11-07,40.5237198,-101.6978026
Nebraska,Cherry,108,2,4,0,2020-11-07,42.54502621,-101.1244332
Nebraska,Cheyenne,207,29,0,0,2020-11-07,41.21999357,-102.9941693
Nebraska,Clay,225,4,1,0,2020-11-07,40.52439441,-98.05126296
Nebraska,Colfax,1049,24,7,0,2020-11-07,41.57486951,-97.0868542
Nebraska,Cuming,388,15,3,0,2020-11-07,41.91637624,-96.78730772
Nebraska,Custer,302,18,6,0,2020-11-07,41.39374521,-99.72805369
Nebraska,Dakota,2704,14,49,0,2020-11-07,42.39040144,-96.56656425
Nebraska,Dawes,312,1,5,0,2020-11-07,42.71985036,-103.1313774
Nebraska,Dawson,1482,9,15,0,2020-11-07,40.87028216,-99.8201461
Nebraska,Deuel,20,1,0,0,2020-11-07,41.11168186,-102.3333331
Nebraska,Dixon,212,7,3,0,2020-11-07,42.49188363,-96.86782408
Nebraska,Dodge,2023,46,23,0,2020-11-07,41.58071748,-96.65598179
Nebraska,Douglas,26422,505,238,0,2020-11-07,41.29518299,-96.15085305
Nebraska,Dundy,40,3,2,0,2020-11-07,40.17638677,-101.6876522
Nebraska,Fillmore,179,3,2,0,2020-11-07,40.52458567,-97.59646937
Nebraska,Franklin,112,0,1,0,2020-11-07,40.17636348,-98.95299073
Nebraska,Frontier,53,1,1,0,2020-11-07,40.52993007,-100.3924658
Nebraska,Furnas,146,5,3,0,2020-11-07,40.17642064,-99.91247454
Nebraska,Gage,733,5,5,0,2020-11-07,40.26186809,-96.68946704
Nebraska,Garden,55,3,0,0,2020-11-07,41.61703149,-102.3313973
Nebraska,Garfield,55,2,0,0,2020-11-07,41.91428955,-98.99111827
Nebraska,Gosper,78,1,0,0,2020-11-07,40.51481965,-99.83020279
Nebraska,Grant,6,0,0,0,2020-11-07,41.91528587,-101.740701
Nebraska,Greeley,57,0,0,0,2020-11-07,41.56742671,-98.52150266
Nebraska,Hall,3090,36,56,0,2020-11-07,40.87257079,-98.50218293
Nebraska,Hamilton,303,3,13,0,2020-11-07,40.87349452,-98.02099117
Nebraska,Harlan,76,2,0,0,2020-11-07,40.17658508,-99.40438879
Nebraska,Hayes,29,0,0,0,2020-11-07,40.52451972,-101.0603568
Nebraska,Hitchcock,61,0,1,0,2020-11-07,40.17609175,-101.0416477
Nebraska,Holt,378,2,5,0,2020-11-07,42.45522056,-98.78402558
Nebraska,Hooker,28,0,1,0,2020-11-07,41.91586243,-101.1354293
Nebraska,Howard,201,1,6,0,2020-11-07,41.2200529,-98.5166499
Nebraska,Jefferson,140,5,0,0,2020-11-07,40.17584531,-97.142601
Nebraska,Johnson,145,2,0,0,2020-11-07,40.39257596,-96.26522753
Nebraska,Kearney,302,5,0,0,2020-11-07,40.50663314,-98.94877182
Nebraska,Keith,153,14,0,0,2020-11-07,41.19930341,-101.6620164
Nebraska,Keya Paha,10,0,0,0,2020-11-07,42.87990694,-99.71343729
Nebraska,Kimball,88,2,0,0,2020-11-07,41.19774275,-103.7148131
Nebraska,Knox,325,3,1,0,2020-11-07,42.63758421,-97.89178836
Nebraska,Lancaster,10807,227,49,0,2020-11-07,40.78416049,-96.68777155
Nebraska,Lincoln,1391,69,8,0,2020-11-07,41.04658298,-100.7475374
Nebraska,Logan,17,2,0,0,2020-11-07,41.56650314,-100.4817851
Nebraska,Loup,13,0,0,0,2020-11-07,41.91371961,-99.45440415
Nebraska,McPherson,11,0,0,0,2020-11-07,41.56797682,-101.0599362
Nebraska,Madison,1893,59,12,0,2020-11-07,41.91676024,-97.6005481
Nebraska,Merrick,235,8,1,0,2020-11-07,41.16624273,-98.0374887
Nebraska,Morrill,170,3,0,0,2020-11-07,41.71711774,-103.0061405
Nebraska,Nance,149,4,1,0,2020-11-07,41.39750195,-97.99327291
Nebraska,Nemaha,218,3,0,0,2020-11-07,40.38514847,-95.85433992
Nebraska,Nuckolls,128,2,0,0,2020-11-07,40.17637905,-98.04743961
Nebraska,Otoe,433,10,1,0,2020-11-07,40.64843556,-96.13374142
Nebraska,Pawnee,38,1,0,0,2020-11-07,40.13141096,-96.23705437
Nebraska,Perkins,56,0,10,0,2020-11-07,40.85082525,-101.6502942
Nebraska,Phelps,361,3,2,0,2020-11-07,40.51156033,-99.41461667
Nebraska,Pierce,283,7,11,0,2020-11-07,42.26434853,-97.60122773
Nebraska,Platte,2021,50,12,0,2020-11-07,41.57246836,-97.52144359
Nebraska,Polk,237,6,6,0,2020-11-07,41.18813488,-97.56630712
Nebraska,Red Willow,336,8,1,0,2020-11-07,40.17556879999999,-100.476998
Nebraska,Richardson,175,8,2,0,2020-11-07,40.1247415,-95.71755036
Nebraska,Rock,67,0,1,0,2020-11-07,42.42252217,-99.44832069
Nebraska,Saline,1077,17,2,0,2020-11-07,40.52418865,-97.14085859
Nebraska,Sarpy,7286,158,41,0,2020-11-07,41.11314181,-96.11156432
Nebraska,Saunders,838,17,5,0,2020-11-07,41.2278103,-96.63773905
Nebraska,Scotts Bluff,1669,44,9,0,2020-11-07,41.85070896,-103.7080986
Nebraska,Seward,536,13,3,0,2020-11-07,40.87241834,-97.139673
Nebraska,Sheridan,176,1,0,0,2020-11-07,42.50284406,-102.4126613
Nebraska,Sherman,75,0,3,0,2020-11-07,41.22045983,-98.97588642
Nebraska,Sioux,12,0,0,0,2020-11-07,42.48932059,-103.7576544
Nebraska,Stanton,110,3,0,0,2020-11-07,41.9169835,-97.19394708
Nebraska,Thayer,96,4,0,0,2020-11-07,40.17626377,-97.59504381
Nebraska,Thomas,22,0,0,0,2020-11-07,41.91358968,-100.5556632
Nebraska,Thurston,394,0,4,0,2020-11-07,42.15725356,-96.54157099
Nebraska,Valley,113,2,1,0,2020-11-07,41.56730777,-98.98197724
Nebraska,Washington,685,29,9,0,2020-11-07,41.52815707,-96.22019892
Nebraska,Wayne,483,20,3,0,2020-11-07,42.20934475,-97.11926964
Nebraska,Webster,133,0,2,0,2020-11-07,40.17642643,-98.50019851
Nebraska,Wheeler,5,0,0,0,2020-11-07,41.91482725,-98.52798941
Nebraska,York,678,12,3,1,2020-11-07,40.87272618,-97.59710186
Nevada,Churchill,401,55,4,0,2020-11-07,39.58105744,-118.3394607
Nevada,Clark,88015,1342,1571,3,2020-11-07,36.21458855,-115.0130241
Nevada,Douglas,452,2,2,0,2020-11-07,38.912862,-119.6171333
Nevada,Elko,1740,47,15,1,2020-11-07,41.14531606,-115.3577619
Nevada,Esmeralda,0,0,0,0,2020-11-07,37.78436681,-117.6319999
Nevada,Eureka,15,1,0,0,2020-11-07,39.98100864,-116.2683204
Nevada,Humboldt,194,1,4,0,2020-11-07,41.40692186,-118.1109427
Nevada,Lander,121,3,4,0,2020-11-07,39.9332233,-117.0397075
Nevada,Lincoln,50,0,1,0,2020-11-07,37.64268459,-114.8790388
Nevada,Lyon,664,11,14,0,2020-11-07,39.01777974,-119.1870479
Nevada,Mineral,21,-1,1,0,2020-11-07,38.53841696,-118.4344506
Nevada,Nye,866,39,18,0,2020-11-07,38.04264256,-116.4722702
Nevada,Pershing,27,2,0,0,2020-11-07,40.44003782,-118.40056409999998
Nevada,Storey,25,0,0,0,2020-11-07,39.44875482,-119.5250207
Nevada,Washoe,15125,306,205,1,2020-11-07,40.66562265,-119.6631594
Nevada,White Pine,155,12,1,0,2020-11-07,39.44157041,-114.899966
New Hampshire,Belknap,280,6,6,1,2020-11-07,43.51637314,-71.41684235
New Hampshire,Carroll,180,2,2,0,2020-11-07,43.87498583,-71.20430216
New Hampshire,Cheshire,241,9,3,0,2020-11-07,42.92015988,-72.25311043
New Hampshire,Coos,157,10,0,0,2020-11-07,44.69063265,-71.30633239
New Hampshire,Grafton,302,8,1,0,2020-11-07,43.93779815,-71.82057197
New Hampshire,Hillsborough,5908,67,325,0,2020-11-07,42.91537785,-71.7200253
New Hampshire,Merrimack,1051,21,32,0,2020-11-07,43.29662971,-71.6811573
New Hampshire,Rockingham,3030,58,105,0,2020-11-07,42.98499744,-71.12883377
New Hampshire,Strafford,912,30,14,0,2020-11-07,43.291833,-71.02336013
New Hampshire,Sullivan,118,9,1,0,2020-11-07,43.36094111,-72.22203125
New Jersey,Atlantic,5774,125,270,1,2020-11-07,39.47538693,-74.65848483
New Jersey,Bergen,26714,332,2071,1,2020-11-07,40.96010917,-74.07164325
New Jersey,Burlington,9265,139,520,0,2020-11-07,39.87681124,-74.66927768
New Jersey,Camden,12899,237,639,-1,2020-11-07,39.80343818,-74.96388753
New Jersey,Cape May,1202,19,102,0,2020-11-07,39.15008829,-74.80170244
New Jersey,Cumberland,4190,31,162,0,2020-11-07,39.37199394,-75.10712559
New Jersey,Essex,26970,362,2153,1,2020-11-07,40.78681335,-74.24657979
New Jersey,Gloucester,6079,71,251,0,2020-11-07,39.71581067,-75.13995546
New Jersey,Hudson,24801,307,1538,1,2020-11-07,40.73766234,-74.07515667
New Jersey,Hunterdon,1766,37,127,0,2020-11-07,40.56335249,-74.91284156
New Jersey,Mercer,9900,126,642,0,2020-11-07,40.28047017,-74.70479631
New Jersey,Middlesex,23749,210,1454,1,2020-11-07,40.43629879,-74.41426991
New Jersey,Monmouth,15128,184,874,0,2020-11-07,40.26549699,-74.22240686
New Jersey,Morris,10037,168,842,1,2020-11-07,40.86095313,-74.54553709999998
New Jersey,Ocean,17488,140,1077,1,2020-11-07,39.8895449,-74.28089251
New Jersey,Passaic,22403,277,1267,2,2020-11-07,41.03238628,-74.29954144
New Jersey,Salem,1230,4,90,0,2020-11-07,39.58719656,-75.34696629999998
New Jersey,Somerset,6890,77,599,0,2020-11-07,40.56465737,-74.61683016
New Jersey,Sussex,1862,17,198,0,2020-11-07,41.13891592,-74.69118243
New Jersey,Union,21899,295,1378,1,2020-11-07,40.65835409,-74.30680092
New Jersey,Warren,1772,43,171,0,2020-11-07,40.85951833,-74.99556527
New Mexico,Bernalillo,13493,323,234,7,2020-11-07,35.05163625,-106.6703554
New Mexico,Catron,10,0,1,0,2020-11-07,33.91514144,-108.4046587
New Mexico,Chaves,2470,56,21,1,2020-11-07,33.36406072,-104.4665365
New Mexico,Cibola,775,7,28,0,2020-11-07,34.91131525,-107.998876
New Mexico,Colfax,56,4,1,0,2020-11-07,36.60569702,-104.64726740000002
New Mexico,Curry,1886,36,13,0,2020-11-07,34.57421077,-103.3468876
New Mexico,De Baca,4,1,0,0,2020-11-07,34.34274529,-104.4117842
New Mexico,Dona Ana,8089,202,101,1,2020-11-07,32.35275771,-106.8329387
New Mexico,Eddy,1774,40,27,1,2020-11-07,32.47167456,-104.3053527
New Mexico,Grant,232,5,4,0,2020-11-07,32.73911281,-108.3827845
New Mexico,Guadalupe,52,0,1,0,2020-11-07,34.86319296,-104.790669
New Mexico,Harding,1,0,0,0,2020-11-07,35.85751555,-103.8220938
New Mexico,Hidalgo,130,0,2,0,2020-11-07,31.91383467,-108.7151824
New Mexico,Lea,2494,56,33,1,2020-11-07,32.79215361,-103.4123733
New Mexico,Lincoln,427,6,6,0,2020-11-07,33.74526079,-105.4586166
New Mexico,Los Alamos,63,1,0,0,2020-11-07,35.86631386,-106.3134985
New Mexico,Luna,1363,25,15,0,2020-11-07,32.18179341,-107.75088259999998
New Mexico,McKinley,4988,77,262,0,2020-11-07,35.58007720000001,-108.262245
New Mexico,Mora,17,0,0,0,2020-11-07,36.01095101,-104.9497716
New Mexico,Otero,693,48,17,0,2020-11-07,32.61348406,-105.7417604
New Mexico,Quay,124,5,2,0,2020-11-07,35.10403332,-103.5481727
New Mexico,Rio Arriba,630,14,15,0,2020-11-07,36.51072137,-106.6931674
New Mexico,Roosevelt,596,17,10,0,2020-11-07,34.02097406,-103.4799493
New Mexico,Sandoval,2410,70,52,2,2020-11-07,35.68862401,-106.8687803
New Mexico,San Juan,4096,71,206,0,2020-11-07,36.50838318,-108.320437
New Mexico,San Miguel,226,5,0,0,2020-11-07,35.48014807,-104.8163562
New Mexico,Santa Fe,2308,64,18,0,2020-11-07,35.50708973,-105.9774716
New Mexico,Sierra,158,7,2,1,2020-11-07,33.13028233,-107.1925893
New Mexico,Socorro,312,2,16,0,2020-11-07,34.00715494,-106.9298354
New Mexico,Taos,332,21,6,1,2020-11-07,36.58006022,-105.6310198
New Mexico,Torrance,131,3,1,0,2020-11-07,34.64048375,-105.8508949
New Mexico,Union,47,1,2,0,2020-11-07,36.48126404,-103.4709624
New Mexico,Valencia,1274,36,8,1,2020-11-07,34.71669834,-106.8103733
New York,Albany,4024,82,140,0,2020-11-07,42.60060306,-73.97723916
New York,Allegany,455,41,16,0,2020-11-07,42.25748406,-78.02750466
New York,Bronx,56817,162,5004,1,2020-11-07,40.85209301,-73.86282755
New York,Broome,3982,55,104,0,2020-11-07,42.15903158,-75.81326086
New York,Cattaraugus,599,8,18,0,2020-11-07,42.24778241,-78.67923096
New York,Cayuga,518,22,2,0,2020-11-07,42.91261714,-76.55731592
New York,Chautauqua,1103,9,15,0,2020-11-07,42.22769210000001,-79.36691763
New York,Chemung,2096,50,22,0,2020-11-07,42.13891056,-76.7638805
New York,Chenango,455,6,9,0,2020-11-07,42.49430041,-75.60887553
New York,Clinton,297,5,5,0,2020-11-07,44.74530905,-73.67875352
New York,Columbia,789,7,43,0,2020-11-07,42.24819348,-73.63089095
New York,Cortland,633,11,1,0,2020-11-07,42.59509207,-76.07048931
New York,Delaware,227,5,7,0,2020-11-07,42.19837623,-74.96709306
New York,Dutchess,5739,29,166,0,2020-11-07,41.76486060000001,-73.74356679
New York,Erie,14717,379,728,0,2020-11-07,42.76249024,-78.73063652
New York,Essex,216,3,0,0,2020-11-07,44.11630765,-73.77297842
New York,Franklin,127,13,0,0,2020-11-07,44.59040891,-74.29926032
New York,Fulton,372,0,24,0,2020-11-07,43.11363907,-74.41798804
New York,Genesee,465,15,5,0,2020-11-07,43.0022601,-78.19135193
New York,Greene,552,25,18,0,2020-11-07,42.275797,-74.12384884
New York,Hamilton,19,0,0,0,2020-11-07,43.66146647,-74.49721957
New York,Herkimer,443,9,10,0,2020-11-07,43.42034246,-74.96145307
New York,Jefferson,262,2,0,0,2020-11-07,44.04200959,-75.94653457
New York,Kings,78058,349,7429,4,2020-11-07,40.6361825,-73.94935552
New York,Lewis,173,2,0,0,2020-11-07,43.7844157,-75.44903992
New York,Livingston,402,9,8,0,2020-11-07,42.72596275,-77.77966158
New York,Madison,643,16,17,0,2020-11-07,42.91653905,-75.67266639
New York,Monroe,8616,218,307,0,2020-11-07,43.14638895,-77.69322942
New York,Montgomery,295,3,4,0,2020-11-07,42.90123494,-74.44011632
New York,Nassau,51418,254,2221,5,2020-11-07,40.74066522,-73.58941873
New York,New York,37641,211,3199,-1,2020-11-07,40.76727260000001,-73.97152637
New York,Niagara,2313,39,102,0,2020-11-07,43.19898042,-78.74777412
New York,Oneida,3039,46,132,0,2020-11-07,43.24375382,-75.43710392
New York,Onondaga,6396,139,212,0,2020-11-07,43.00491923,-76.19971155
New York,Ontario,794,16,36,0,2020-11-07,42.85145728,-77.30874425
New York,Orange,14301,80,508,0,2020-11-07,41.40337468,-74.30240757
New York,Orleans,434,5,54,0,2020-11-07,43.2516977,-78.2320066
New York,Oswego,734,23,5,0,2020-11-07,43.42778894,-76.14635194
New York,Otsego,442,2,5,0,2020-11-07,42.63492579,-75.03151402
New York,Putnam,1937,16,63,0,2020-11-07,41.42630093,-73.74965532
New York,Queens,79043,306,7302,1,2020-11-07,40.71088124,-73.81684712
New York,Rensselaer,1184,9,42,0,2020-11-07,42.71348136,-73.51089874
New York,Richmond,18269,137,1100,0,2020-11-07,40.58582155,-74.14808598
New York,Rockland,18854,98,684,0,2020-11-07,41.15027894,-74.02560498
New York,St. Lawrence,471,10,5,0,2020-11-07,44.4976179,-75.06550039
New York,Saratoga,1520,17,19,0,2020-11-07,43.10904162,-73.86653895
New York,Schenectady,1701,14,51,0,2020-11-07,42.81668777,-74.05278291
New York,Schoharie,121,1,0,0,2020-11-07,42.58831742,-74.44339029999998
New York,Schuyler,178,6,0,0,2020-11-07,42.39184015,-76.8773299
New York,Seneca,171,4,5,0,2020-11-07,42.78081007,-76.82497064
New York,Steuben,1200,24,57,0,2020-11-07,42.2689144,-77.3829924
New York,Suffolk,50469,259,2022,1,2020-11-07,40.88320119,-72.8012172
New York,Sullivan,1891,9,48,0,2020-11-07,41.71579493,-74.76394559
New York,Tioga,823,31,39,0,2020-11-07,42.16852837,-76.30835812
New York,Tompkins,690,12,0,0,2020-11-07,42.44945765,-76.47229843
New York,Ulster,2607,8,98,0,2020-11-07,41.89027881,-74.26252104
New York,Warren,480,5,35,0,2020-11-07,43.56173026,-73.8433699
New York,Washington,380,3,14,0,2020-11-07,43.31153794,-73.43043448
New York,Wayne,655,16,6,0,2020-11-07,43.15494365,-77.02976528
New York,Westchester,41954,234,1476,4,2020-11-07,41.16278376,-73.75741653
New York,Wyoming,243,13,5,0,2020-11-07,42.70145109,-78.22199579
New York,Yates,161,5,7,0,2020-11-07,42.63505484,-77.10369919
North Carolina,Alamance,5646,37,93,1,2020-11-07,36.0434701,-79.39976137
North Carolina,Alexander,1120,36,12,0,2020-11-07,35.922379600000006,-81.17751948
North Carolina,Alleghany,348,3,1,0,2020-11-07,36.49360862,-81.12857041
North Carolina,Anson,767,12,13,0,2020-11-07,34.97403241,-80.09953279
North Carolina,Ashe,547,14,3,0,2020-11-07,36.43296207,-81.49862729
North Carolina,Avery,680,2,2,0,2020-11-07,36.07569796,-81.92308483
North Carolina,Beaufort,1486,9,47,0,2020-11-07,35.48531943,-76.84325809
North Carolina,Bertie,747,0,21,0,2020-11-07,36.0688473,-76.96545943
North Carolina,Bladen,1132,6,19,0,2020-11-07,34.61296243,-78.56180059
North Carolina,Brunswick,2350,16,52,0,2020-11-07,34.070565,-78.22814204
North Carolina,Buncombe,4511,36,108,0,2020-11-07,35.61113393,-82.53305
North Carolina,Burke,2976,39,57,0,2020-11-07,35.74989637,-81.70755735
North Carolina,Cabarrus,5345,64,95,0,2020-11-07,35.3877799,-80.55267168
North Carolina,Caldwell,2847,34,19,0,2020-11-07,35.95204977,-81.54799522
North Carolina,Camden,145,0,3,0,2020-11-07,36.33804939,-76.15568396
North Carolina,Carteret,1324,31,5,0,2020-11-07,34.8932941,-76.54120135
North Carolina,Caswell,675,5,6,0,2020-11-07,36.39312665,-79.33353281
North Carolina,Catawba,5092,58,63,0,2020-11-07,35.66211129,-81.2132617
North Carolina,Chatham,2061,23,63,1,2020-11-07,35.70394416,-79.25541492
North Carolina,Cherokee,820,4,15,0,2020-11-07,35.1349263,-84.05970864
North Carolina,Chowan,548,2,18,0,2020-11-07,36.12908077,-76.60118385
North Carolina,Clay,255,1,3,0,2020-11-07,35.05704275,-83.74353633
North Carolina,Cleveland,3544,46,91,0,2020-11-07,35.33553364,-81.55204486
North Carolina,Columbus,1900,9,66,2,2020-11-07,34.26744084,-78.65801424
North Carolina,Craven,2536,11,64,1,2020-11-07,35.11833364,-77.08398081
North Carolina,Cumberland,7702,53,105,0,2020-11-07,35.04762133,-78.82623165
North Carolina,Currituck,243,3,4,0,2020-11-07,36.36123664,-75.95876401
North Carolina,Dare,432,7,3,0,2020-11-07,35.66520691,-75.71767334
North Carolina,Davidson,4100,47,47,0,2020-11-07,35.79115496,-80.21256572
North Carolina,Davie,854,11,8,0,2020-11-07,35.93099927,-80.54496571
North Carolina,Duplin,2951,10,54,0,2020-11-07,34.93449805,-77.93140529
North Carolina,Durham,9709,78,102,0,2020-11-07,36.03638492,-78.87608331
North Carolina,Edgecombe,2156,9,65,0,2020-11-07,35.91230639,-77.59436892
North Carolina,Forsyth,9818,136,129,1,2020-11-07,36.12859861,-80.25459052
North Carolina,Franklin,1588,33,32,0,2020-11-07,36.081519,-78.28708884
North Carolina,Gaston,8269,86,145,0,2020-11-07,35.29373559,-81.17477045
North Carolina,Gates,172,0,3,0,2020-11-07,36.44667547,-76.69749701
North Carolina,Graham,256,0,10,0,2020-11-07,35.3506925,-83.83369267
North Carolina,Granville,2164,21,52,1,2020-11-07,36.30337451,-78.65184241
North Carolina,Greene,1020,23,16,0,2020-11-07,35.48544173,-77.67578087
North Carolina,Guilford,12802,173,215,0,2020-11-07,36.07959451,-79.78824948
North Carolina,Halifax,1574,14,31,0,2020-11-07,36.25669272,-77.6556109
North Carolina,Harnett,3224,27,75,0,2020-11-07,35.36731853,-78.87243571
North Carolina,Haywood,802,11,36,0,2020-11-07,35.55269063,-82.98196486
North Carolina,Henderson,2659,15,67,0,2020-11-07,35.33788927,-82.4766782
North Carolina,Hertford,883,2,35,0,2020-11-07,36.3607755,-76.98104134
North Carolina,Hoke,1659,12,27,1,2020-11-07,35.01888303,-79.23651674
North Carolina,Hyde,178,1,5,0,2020-11-07,35.42017674,-76.15180542
North Carolina,Iredell,4204,46,34,0,2020-11-07,35.80950511,-80.8743128
North Carolina,Jackson,1178,8,8,0,2020-11-07,35.28814273,-83.14093385
North Carolina,Johnston,6141,33,69,1,2020-11-07,35.51745004,-78.36622717
North Carolina,Jones,211,1,15,0,2020-11-07,35.02254606,-77.35870791
North Carolina,Lee,2219,6,24,2,2020-11-07,35.47623147,-79.17569362
North Carolina,Lenoir,1643,33,42,0,2020-11-07,35.24032589999999,-77.64245615
